subj,rev,age,male,gay,condition,guise,attr,score,z.score
MF1,FALSE,21,FALSE,FALSE,NA,four,mean,3,-1.077933648
MF1,FALSE,21,FALSE,FALSE,NA,five,mean,4,-0.350653114
MF1,FALSE,21,FALSE,FALSE,NA,six,mean,4,-0.350653114
MF1,FALSE,21,FALSE,FALSE,marked,seven,mean,3,-1.077933648
MF1,FALSE,21,FALSE,FALSE,NA,one,insens,7,1.831188486
MF1,FALSE,21,FALSE,FALSE,normal,two,insens,4,-0.350653114
MF1,FALSE,21,FALSE,FALSE,NA,three,insens,7,1.831188486
MF1,FALSE,21,FALSE,FALSE,NA,four,insens,4,-0.350653114
MF1,FALSE,21,FALSE,FALSE,NA,five,insens,5,0.376627419
MF1,FALSE,21,FALSE,FALSE,NA,six,insens,3,-1.077933648
MF1,FALSE,21,FALSE,FALSE,marked,seven,insens,3,-1.077933648
MF1,FALSE,21,FALSE,FALSE,NA,one,fake,6,1.103907952
MF1,FALSE,21,FALSE,FALSE,normal,two,fake,6,1.103907952
MF1,FALSE,21,FALSE,FALSE,NA,three,fake,5,0.376627419
MF1,FALSE,21,FALSE,FALSE,NA,four,fake,6,1.103907952
MF1,FALSE,21,FALSE,FALSE,NA,five,fake,3,-1.077933648
MF1,FALSE,21,FALSE,FALSE,NA,six,fake,5,0.376627419
MF1,FALSE,21,FALSE,FALSE,marked,seven,fake,7,1.831188486
MP2,TRUE,24,TRUE,TRUE,NA,six,self,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,marked,seven,self,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,five,self,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,four,self,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,three,self,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,one,self,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,normal,two,self,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,six,prude,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,marked,seven,prude,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,five,prude,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,four,prude,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,three,prude,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,one,prude,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,normal,two,prude,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,six,masc,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,marked,seven,masc,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,five,masc,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,NA,four,masc,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,three,masc,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,one,masc,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,normal,two,masc,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,six,unfr,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,marked,seven,unfr,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,five,unfr,6,1.351002672
MP2,TRUE,24,TRUE,TRUE,NA,four,unfr,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,three,unfr,6,1.351002672
MP2,TRUE,24,TRUE,TRUE,NA,one,unfr,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,normal,two,unfr,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,six,messy,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,marked,seven,messy,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,five,messy,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,four,messy,1,-1.627585896
MP2,TRUE,24,TRUE,TRUE,NA,three,messy,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,one,messy,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,normal,two,messy,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,six,mean,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,marked,seven,mean,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,five,mean,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,four,mean,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,three,mean,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,one,mean,1,-1.627585896
MP2,TRUE,24,TRUE,TRUE,normal,two,mean,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,six,insens,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,marked,seven,insens,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,five,insens,4,0.159567245
MP2,TRUE,24,TRUE,TRUE,NA,four,insens,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,NA,three,insens,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,NA,one,insens,1,-1.627585896
MP2,TRUE,24,TRUE,TRUE,normal,two,insens,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,six,fake,2,-1.031868183
MP2,TRUE,24,TRUE,TRUE,marked,seven,fake,1,-1.627585896
MP2,TRUE,24,TRUE,TRUE,NA,five,fake,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,NA,four,fake,5,0.755284958
MP2,TRUE,24,TRUE,TRUE,NA,three,fake,7,1.946720386
MP2,TRUE,24,TRUE,TRUE,NA,one,fake,3,-0.436150469
MP2,TRUE,24,TRUE,TRUE,normal,two,fake,4,0.159567245
NE2,TRUE,19,FALSE,FALSE,NA,six,self,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,marked,seven,self,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,five,self,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,four,self,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,three,self,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,one,self,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,normal,two,self,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,NA,six,prude,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,marked,seven,prude,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,NA,five,prude,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,four,prude,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,NA,three,prude,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,one,prude,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,normal,two,prude,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,six,masc,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,marked,seven,masc,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,NA,five,masc,1,-1.650584421
NE2,TRUE,19,FALSE,FALSE,NA,four,masc,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,NA,three,masc,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,one,masc,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,normal,two,masc,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,six,unfr,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,marked,seven,unfr,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,five,unfr,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,four,unfr,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,three,unfr,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,one,unfr,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,normal,two,unfr,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,NA,six,messy,1,-1.650584421
NE2,TRUE,19,FALSE,FALSE,marked,seven,messy,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,NA,five,messy,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,four,messy,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,NA,three,messy,1,-1.650584421
NE2,TRUE,19,FALSE,FALSE,NA,one,messy,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,normal,two,messy,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,six,mean,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,marked,seven,mean,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,five,mean,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,four,mean,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,three,mean,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,one,mean,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,normal,two,mean,1,-1.650584421
NE2,TRUE,19,FALSE,FALSE,NA,six,insens,4,0.316069357
NE2,TRUE,19,FALSE,FALSE,marked,seven,insens,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,five,insens,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,four,insens,2,-0.995033161
NE2,TRUE,19,FALSE,FALSE,NA,three,insens,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,NA,one,insens,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,normal,two,insens,5,0.971620617
NE2,TRUE,19,FALSE,FALSE,NA,six,fake,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,marked,seven,fake,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,five,fake,6,1.627171876
NE2,TRUE,19,FALSE,FALSE,NA,four,fake,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,three,fake,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,NA,one,fake,3,-0.339481902
NE2,TRUE,19,FALSE,FALSE,normal,two,fake,2,-0.995033161
OK1,FALSE,20,TRUE,FALSE,NA,one,self,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,normal,two,self,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,NA,three,self,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,NA,four,self,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,five,self,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,six,self,2,-1.235035817
OK1,FALSE,20,TRUE,FALSE,marked,seven,self,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,one,prude,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,normal,two,prude,2,-1.235035817
OK1,FALSE,20,TRUE,FALSE,NA,three,prude,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,NA,four,prude,2,-1.235035817
OK1,FALSE,20,TRUE,FALSE,NA,five,prude,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,six,prude,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,marked,seven,prude,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,NA,one,masc,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,normal,two,masc,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,three,masc,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,four,masc,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,NA,five,masc,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,six,masc,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,marked,seven,masc,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,NA,one,unfr,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,normal,two,unfr,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,three,unfr,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,four,unfr,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,NA,five,unfr,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,six,unfr,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,marked,seven,unfr,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,one,messy,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,normal,two,messy,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,NA,three,messy,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,four,messy,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,NA,five,messy,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,NA,six,messy,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,marked,seven,messy,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,one,mean,2,-1.235035817
OK1,FALSE,20,TRUE,FALSE,normal,two,mean,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,NA,three,mean,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,four,mean,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,NA,five,mean,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,six,mean,2,-1.235035817
OK1,FALSE,20,TRUE,FALSE,marked,seven,mean,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,one,insens,5,0.301897644
OK1,FALSE,20,TRUE,FALSE,normal,two,insens,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,three,insens,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,four,insens,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,five,insens,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,six,insens,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,marked,seven,insens,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,one,fake,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,normal,two,fake,3,-0.722724663
OK1,FALSE,20,TRUE,FALSE,NA,three,fake,7,1.326519952
OK1,FALSE,20,TRUE,FALSE,NA,four,fake,6,0.814208798
OK1,FALSE,20,TRUE,FALSE,NA,five,fake,4,-0.21041351
OK1,FALSE,20,TRUE,FALSE,NA,six,fake,1,-1.747346971
OK1,FALSE,20,TRUE,FALSE,marked,seven,fake,5,0.301897644
PM2,TRUE,25,TRUE,TRUE,NA,six,self,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,marked,seven,self,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,five,self,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,four,self,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,three,self,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,one,self,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,normal,two,self,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,NA,six,prude,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,marked,seven,prude,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,five,prude,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,four,prude,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,NA,three,prude,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,one,prude,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,normal,two,prude,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,six,masc,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,marked,seven,masc,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,five,masc,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,four,masc,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,three,masc,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,one,masc,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,normal,two,masc,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,six,unfr,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,marked,seven,unfr,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,five,unfr,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,four,unfr,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,three,unfr,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,one,unfr,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,normal,two,unfr,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,NA,six,messy,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,marked,seven,messy,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,five,messy,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,four,messy,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,three,messy,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,NA,one,messy,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,normal,two,messy,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,NA,six,mean,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,marked,seven,mean,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,five,mean,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,four,mean,5,0.633198306
PM2,TRUE,25,TRUE,TRUE,NA,three,mean,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,one,mean,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,normal,two,mean,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,six,insens,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,marked,seven,insens,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,NA,five,insens,4,-0.075983797
PM2,TRUE,25,TRUE,TRUE,NA,four,insens,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,NA,three,insens,6,1.342380409
PM2,TRUE,25,TRUE,TRUE,NA,one,insens,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,normal,two,insens,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,six,fake,7,2.051562513
PM2,TRUE,25,TRUE,TRUE,marked,seven,fake,7,2.051562513
PM2,TRUE,25,TRUE,TRUE,NA,five,fake,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,NA,four,fake,3,-0.7851659
PM2,TRUE,25,TRUE,TRUE,NA,three,fake,7,2.051562513
PM2,TRUE,25,TRUE,TRUE,NA,one,fake,2,-1.494348003
PM2,TRUE,25,TRUE,TRUE,normal,two,fake,3,-0.7851659
RD2,TRUE,22,FALSE,FALSE,NA,six,self,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,marked,seven,self,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,five,self,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,four,self,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,three,self,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,one,self,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,normal,two,self,2,-1.705186141
RD2,TRUE,22,FALSE,FALSE,NA,six,prude,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,marked,seven,prude,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,five,prude,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,four,prude,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,three,prude,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,one,prude,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,normal,two,prude,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,six,masc,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,marked,seven,masc,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,five,masc,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,four,masc,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,three,masc,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,one,masc,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,normal,two,masc,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,NA,six,unfr,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,marked,seven,unfr,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,five,unfr,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,four,unfr,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,three,unfr,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,one,unfr,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,normal,two,unfr,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,six,messy,2,-1.705186141
RD2,TRUE,22,FALSE,FALSE,marked,seven,messy,2,-1.705186141
RD2,TRUE,22,FALSE,FALSE,NA,five,messy,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,four,messy,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,three,messy,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,one,messy,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,normal,two,messy,2,-1.705186141
RD2,TRUE,22,FALSE,FALSE,NA,six,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,marked,seven,mean,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,five,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,four,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,three,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,one,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,normal,two,mean,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,six,insens,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,marked,seven,insens,3,-0.909432608
RD2,TRUE,22,FALSE,FALSE,NA,five,insens,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,four,insens,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,three,insens,5,0.682074456
RD2,TRUE,22,FALSE,FALSE,NA,one,insens,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,normal,two,insens,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,NA,six,fake,7,2.273581521
RD2,TRUE,22,FALSE,FALSE,marked,seven,fake,7,2.273581521
RD2,TRUE,22,FALSE,FALSE,NA,five,fake,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,four,fake,4,-0.113679076
RD2,TRUE,22,FALSE,FALSE,NA,three,fake,6,1.477827989
RD2,TRUE,22,FALSE,FALSE,NA,one,fake,2,-1.705186141
RD2,TRUE,22,FALSE,FALSE,normal,two,fake,4,-0.113679076
SL1,FALSE,24,TRUE,TRUE,NA,one,self,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,normal,two,self,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,three,self,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,four,self,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,five,self,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,six,self,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,marked,seven,self,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,one,prude,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,normal,two,prude,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,NA,three,prude,7,2.097147988
SL1,FALSE,24,TRUE,TRUE,NA,four,prude,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,five,prude,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,six,prude,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,marked,seven,prude,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,one,masc,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,normal,two,masc,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,three,masc,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,four,masc,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,NA,five,masc,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,six,masc,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,marked,seven,masc,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,one,unfr,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,normal,two,unfr,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,three,unfr,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,four,unfr,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,five,unfr,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,six,unfr,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,marked,seven,unfr,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,one,messy,7,2.097147988
SL1,FALSE,24,TRUE,TRUE,normal,two,messy,1,-1.929376149
SL1,FALSE,24,TRUE,TRUE,NA,three,messy,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,NA,four,messy,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,five,messy,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,six,messy,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,marked,seven,messy,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,one,mean,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,normal,two,mean,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,three,mean,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,four,mean,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,five,mean,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,six,mean,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,marked,seven,mean,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,one,insens,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,normal,two,insens,6,1.426060632
SL1,FALSE,24,TRUE,TRUE,NA,three,insens,4,0.08388592
SL1,FALSE,24,TRUE,TRUE,NA,four,insens,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,five,insens,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,six,insens,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,marked,seven,insens,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,NA,one,fake,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,normal,two,fake,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,three,fake,5,0.754973276
SL1,FALSE,24,TRUE,TRUE,NA,four,fake,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,five,fake,3,-0.587201437
SL1,FALSE,24,TRUE,TRUE,NA,six,fake,2,-1.258288793
SL1,FALSE,24,TRUE,TRUE,marked,seven,fake,2,-1.258288793
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,self,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,self,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,self,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,self,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,self,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,self,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,self,4,-0.324902072
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,prude,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,marked,seven,prude,2,-1.780463352
SZSZ2,TRUE,26,TRUE,FALSE,NA,five,prude,6,1.130659209
SZSZ2,TRUE,26,TRUE,FALSE,NA,four,prude,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,three,prude,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,NA,one,prude,5,0.402878569
SZSZ2,TRUE,26,TRUE,FALSE,normal,two,prude,3,-1.052682712
SZSZ2,TRUE,26,TRUE,FALSE,NA,six,masc,4,-0.324902072
